music_genre_x,artist_name,song_name,Audio_AIGC_Rate,Lyrics_AIGC_Rate,Total_AI_Permeability,music_genre_y,album_name,release_date,comment_count,song_id,MFCC1_Spectral_Energy_Balance,MFCC2_Timbre_Brightness,MFCC3_Spectral_Slope_Characteristic,MFCC4_Harmonic_Structure_1,MFCC5_Harmonic_Structure_2,MFCC6_Vocal_Resonance_1,MFCC7_Vocal_Resonance_2,MFCC8_Tone_Color_Detail_1,MFCC9_Tone_Color_Detail_2,MFCC10_Tone_Color_Detail_3,MFCC11_Bass_Feature,MFCC12_Mid_Frequency_Feature,MFCC13_High_Frequency_Feature,Novelty,log_comment_count,Usefulness
POP流行,郑润泽,沉睡花园,0.232,0.009,0.121,POP流行,沉睡花园 影视原声带,2021-12-23,13.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,2.6390573296152584,0.161923575651335
POP流行,郑润泽,Love is blind (中文版),0.232,0.168,0.2,POP流行,沉睡花园 影视原声带,2021-12-23,1429.0,1908015475,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,7.265429723253953,0.5468944647935085
POP流行,郑润泽,我们,0.179,0.041,0.11,POP流行,沉睡花园 影视原声带,2021-12-23,54.0,2025185392,-186.88133239746097,121.89800262451172,14.485862731933594,23.91737937927246,5.537674903869629,5.182223796844482,-6.4782304763793945,-1.0546696186065674,-4.6242499351501465,3.968132257461548,-0.9846178889274596,-0.7436292171478271,-6.798592567443848,0.431602843584647,4.007333185232471,0.2757808979570378
POP流行,郑润泽,Love is blind (英文版),0.051,0.468,0.26,POP流行,沉睡花园 影视原声带,2021-12-23,30.0,1908016386,-106.96365356445312,94.20240020751952,18.337696075439453,21.25908088684082,7.628992557525635,4.447381019592285,-4.987637042999268,2.807119846343994,-5.656476020812988,-3.4794270992279053,-6.505645751953125,-4.5967817306518555,-6.575439453125,0.4255584872161967,3.4339872044851463,0.2280714847896318
POP流行,郑润泽,城池,0.076,0.059,0.068,POP流行,沉睡花园 影视原声带,2021-12-23,11.0,2046186937,-92.18767547607422,93.89749145507812,9.241708755493164,17.405120849609375,3.4897983074188232,0.0229529906064271,-12.646066665649414,1.1327152252197266,-6.407597064971924,-0.9037195444107056,-6.068663120269775,-7.568861484527588,-5.966833591461182,0.4274444420726714,2.4849066497880004,0.1490963496466649
POP流行,郑润泽,生活在别处的你 Another me,0.105,0.052,0.078,POP流行,生活在别处的你 Another me,2021-07-13,62402.0,1860567964,-115.75728607177734,96.79266357421876,9.273908615112305,20.457592010498047,7.073168754577637,10.174379348754885,-4.9689741134643555,1.2387921810150146,-4.612674236297607,-1.421846866607666,-7.821059703826904,-5.369326591491699,-7.714612483978272,0.4250707759602844,11.041368630124936,0.8610988639731766
POP流行,郑润泽,红莓花儿开,0.232,0.013,0.123,POP流行,红莓花儿开,2020-01-23,23949.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,10.08372360283906,0.7814110597350779
POP流行,郑润泽,别再闹了,0.232,0.009,0.121,POP流行,别再闹了,2018-12-19,30508.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,10.325777001034597,0.8015528693419628
POP流行,郑润泽,一江水,0.232,0.009,0.121,POP流行,一江水,2018-09-13,9800.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,9.19023970026918,0.7070622475038139
POP流行,郑润泽,平凡的一天,0.232,0.013,0.123,POP流行,平凡的一天,2018-07-03,183340.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,12.119103085848009,0.9507795806075212
POP流行,郑润泽,给你给我,0.232,0.009,0.121,POP流行,平凡的一天,2018-07-03,151478.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,11.928202280462386,0.934894293705777
POP流行,郑润泽,哎哟,0.169,0.148,0.158,POP流行,平凡的一天,2018-07-03,103100.0,3332371294,-57.92643737792969,105.36027526855467,-5.623663425445557,29.58946228027344,1.9765541553497312,5.336086750030518,-2.3995633125305176,9.111944198608398,-4.236626625061035,2.6344659328460693,-2.956326484680176,-0.1843975186347961,-2.5680203437805176,0.4595176257317535,11.54346436927906,0.9028793837174234
POP流行,郑润泽,一荤一素,0.232,0.009,0.121,POP流行,平凡的一天,2018-07-03,168598.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,12.0352783933342,0.9438043387412416
POP流行,郑润泽,南一道街,0.232,0.009,0.121,POP流行,平凡的一天,2018-07-03,102108.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,11.533796149141526,0.9020748692974672
POP流行,郑润泽,想你想你,0.232,0.009,0.121,POP流行,平凡的一天,2018-07-03,110775.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,11.61526542333455,0.908854111488818
POP流行,郑润泽,像我这样的人,0.232,0.014,0.123,POP流行,平凡的一天,2018-07-03,302791.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,12.620801380117154,0.9925270280658092
POP流行,郑润泽,借,0.184,0.18,0.182,POP流行,平凡的一天,2018-07-03,131476.0,1897016511,-149.38063049316406,110.8931884765625,9.425762176513672,30.012042999267575,7.489095211029053,6.737751007080078,-2.546060085296631,4.779566287994385,-4.248847007751465,1.5238949060440063,-1.931627631187439,0.4383010566234588,-3.6353721618652344,0.426760656860052,11.786587210359338,0.9231101840806064
POP流行,郑润泽,盛夏,0.232,0.008,0.12,POP流行,平凡的一天,2018-07-03,116400.0,1352916750,-321.3824157714844,125.40741729736328,31.597686767578125,6.5006585121154785,7.371224403381348,0.8552052974700928,-9.146279335021973,-2.722012758255005,-6.308292388916016,-0.1442393809556961,-9.750843048095703,-10.262794494628906,-6.877201557159424,0.4668518182625601,11.664796405307865,0.9129756962960788
